GID_2,id,province,district,trend6_ln_y1990,trend6_ln_y1991,trend6_ln_y1992,trend6_ln_y1993,trend6_ln_y1994,trend6_ln_y1995,trend6_ln_y1996,trend6_ln_y1997,trend6_ln_y1998,trend6_ln_y1999,trend6_ln_y2000,trend6_ln_y2001,trend6_ln_y2002,trend6_ln_y2003,trend6_ln_y2004,trend6_ln_y2005,trend6_ln_y2006,trend6_ln_y2007,trend6_ln_y2008,trend6_ln_y2009,trend6_ln_y2010,trend6_ln_y2011,trend6_ln_y2012,trend6_ln_y2013,trend6_ln_y2014,trend6_ln_y2015,trend6_ln_y2016,trend6_ln_y2017,trend6_ln_y2018,trend6_ln_y2019,trend6_ln_y2020,trend6_ln_y2021,trend6_ln_y2022
KHM.18.8_2,60,PreahVihéar,TbaengMeanChey,6.5069799,6.5567498,6.6022096,6.6313729,6.6210737,6.6040864,6.5966406,6.6020827,6.6209774,6.6506796,6.6853838,6.7257113,6.7725606,6.8305154,6.9011016,6.9795575,7.0556545,7.1226344,7.1760139,7.2190304,7.2620192,7.3128147,7.3752594,7.443131,7.5160174,7.5952659,7.6778789,7.7551451,7.8288164,7.8933101,7.9430466,7.9825535,8.02145
KHM.19.10_2,61,PreyVêng,PreyVeng,6.6415014,6.6887875,6.7324319,6.7605476,6.7493405,6.7336321,6.7279868,6.7403202,6.7763395,6.8379536,6.9159565,6.999836,7.0824976,7.1680527,7.264338,7.3728628,7.4923739,7.6080799,7.6984215,7.7581086,7.794817,7.8163972,7.8323379,7.8482141,7.8666029,7.8852501,7.9057388,7.9315195,7.9573908,7.9736838,7.9817333,7.9894853,8.0023499
KHM.19.11_2,62,PreyVêng,PurRieng,6.7546077,6.8041525,6.8512535,6.8825283,6.8731809,6.8578787,6.8539877,6.8692827,6.9102416,6.9766774,7.053793,7.1307211,7.2021332,7.2724152,7.3455591,7.4230909,7.4972577,7.5554342,7.5942135,7.6178608,7.6338577,7.6528645,7.6767068,7.704865,7.7360382,7.7747931,7.8278909,7.8960032,7.9632525,8.0124741,8.0324364,8.0303955,8.0130186
KHM.19.12_2,63,PreyVêng,SithorKandal,6.7814202,6.8342977,6.8858414,6.9208422,6.9047642,6.8752751,6.8487892,6.8327065,6.8342996,6.8581119,6.8974195,6.9480724,7.0110574,7.0905328,7.1846576,7.2870541,7.3824868,7.4677153,7.5456882,7.6236277,7.7025023,7.7786808,7.8372383,7.8714018,7.8882918,7.8961701,7.9060421,7.9203539,7.9437976,7.9681969,7.9899058,8.0095091,8.0257921
KHM.19.13_2,64,PreyVêng,SvayAntor,6.2816124,6.3243494,6.3644762,6.3881001,6.3705492,6.3512917,6.3568621,6.3969641,6.4758162,6.5783839,6.6743221,6.7512794,6.8157868,6.8767633,6.9402699,7.0072579,7.0757003,7.1488934,7.2252083,7.3044291,7.3848639,7.4579067,7.5153089,7.5626493,7.6002874,7.6299934,7.6501589,7.6660919,7.6938519,7.7403426,7.8117504,7.9038954,8.0081644
KHM.19.1_2,65,PreyVêng,BaPhnum,6.6405287,6.6849155,6.7281489,6.762495,6.7683806,6.7736344,6.7844753,6.803143,6.8318729,6.8706341,6.9139662,6.9617066,7.0152397,7.0779924,7.1527476,7.2369947,7.3230543,7.400001,7.4640546,7.5189815,7.5719781,7.6264014,7.6769829,7.7283087,7.7841396,7.8428111,7.8972936,7.9404726,7.9652944,7.9668159,7.9547768,7.9488831,7.9498334
KHM.19.2_2,66,PreyVêng,KamchayMear,6.3834467,6.4318495,6.4756002,6.5020409,6.48699,6.4658103,6.4605193,6.4815788,6.5337458,6.6129642,6.700839,6.7839069,6.8600802,6.9314699,7.0001111,7.064405,7.1159348,7.1544724,7.1833305,7.2120976,7.249229,7.3025017,7.3761277,7.4596477,7.54176,7.6179695,7.6844468,7.7388935,7.7909703,7.8410163,7.892343,7.9492774,8.0158663
KHM.19.3_2,67,PreyVêng,KampongTrabaek,6.7765198,6.8183184,6.8566103,6.8802843,6.8690209,6.855031,6.8518448,6.8663397,6.8995991,6.9497743,7.0081139,7.0689187,7.1305523,7.1938276,7.2585864,7.3216119,7.3784175,7.4280052,7.4688725,7.502768,7.5391383,7.5862737,7.6522751,7.7330227,7.813107,7.8793111,7.9302163,7.9692311,8.0011387,8.0262499,8.042593,8.0510311,8.0491695
KHM.19.4_2,68,PreyVêng,Kanhchriech,6.3884759,6.4470134,6.5042143,6.551527,6.5645609,6.573668,6.5883965,6.6149096,6.6556692,6.7080979,6.7619896,6.8083062,6.8539629,6.9089684,6.9854054,7.0818219,7.1852994,7.2874074,7.3694696,7.4320908,7.4838624,7.535975,7.6039562,7.6840076,7.7679534,7.8417468,7.9033599,7.9437151,7.9661679,7.9792771,7.9910588,8.0112276,8.0307655
KHM.19.5_2,69,PreyVêng,MeSang,6.3624778,6.4048882,6.4429107,6.4662857,6.4511418,6.4341731,6.4315014,6.4538212,6.5094647,6.6041927,6.7236128,6.8560867,6.9867077,7.0905504,7.159627,7.19279,7.1979074,7.1919885,7.1810646,7.1711998,7.1624641,7.1640801,7.186985,7.2339668,7.3086452,7.4104629,7.5205879,7.6176343,7.6994185,7.7601175,7.7956328,7.8148875,7.8251505
KHM.19.6_2,70,PreyVêng,PeaReang,6.4254384,6.4742551,6.5227208,6.5589118,6.5552464,6.5463872,6.5458784,6.5631394,6.6035504,6.6661587,6.7413864,6.820394,6.894393,6.9659905,7.0404115,7.1225843,7.2216053,7.3284645,7.4394751,7.5472264,7.661592,7.782299,7.8886952,7.9628563,8.0042925,8.0204859,8.0237732,8.0190277,8.0128603,8.0098572,8.0110912,8.023097,8.0405579
KHM.19.7_2,71,PreyVêng,PeamChor,6.5886426,6.638566,6.6849737,6.719461,6.720005,6.7277031,6.7566242,6.802547,6.852109,6.9065261,6.9563713,6.9966764,7.0226526,7.041224,7.0586343,7.0786166,7.1160836,7.1680818,7.2322283,7.3075681,7.3989072,7.4934287,7.593956,7.7043605,7.8133869,7.9118595,7.9895325,8.0363083,8.0527916,8.0374432,7.9956203,7.9413013,7.8757963
KHM.19.8_2,72,PreyVêng,PeamRo,7.2441087,7.2324944,7.2184806,7.2037029,7.1537213,7.0891891,7.020308,6.9701076,6.9439268,6.9309311,6.9143372,6.8874426,6.8701906,6.8971963,6.9743776,7.0861402,7.202342,7.2972913,7.3636761,7.4119825,7.4606471,7.5234299,7.5974917,7.6802635,7.7744493,7.8727541,7.9608679,8.0226555,8.0617237,8.0982494,8.1445637,8.2147522,8.3010569
KHM.19.9_2,73,PreyVêng,PreahSdach,6.2782583,6.3077064,6.3350811,6.3481436,6.3270979,6.3089571,6.3091745,6.3303332,6.3748446,6.4592042,6.5838943,6.7433848,6.9208388,7.0777588,7.2015195,7.2891474,7.3466582,7.3840261,7.4135799,7.452343,7.5103025,7.5885825,7.6644778,7.7277813,7.773654,7.8018031,7.820509,7.8447809,7.8686442,7.8908582,7.9096899,7.9309058,7.9499893
KHM.2.10_2,74,Batdâmbâng,RukhKiri,6.5055165,6.5570936,6.603611,6.6322761,6.6191254,6.5996671,6.5922284,6.6075907,6.6488056,6.7143903,6.790617,6.867372,6.9440618,7.0255914,7.1139121,7.2021961,7.2833638,7.3514771,7.4054828,7.4442744,7.4718246,7.488503,7.4923148,7.4951148,7.5104256,7.5370426,7.5738478,7.6302609,7.7036176,7.7757158,7.8494053,7.9341755,8.0301895
KHM.2.11_2,75,Batdâmbâng,Samlout,6.8007731,6.8420262,6.8788481,6.90029,6.8872061,6.8731799,6.8720632,6.8867369,6.9187613,6.9668593,7.0247626,7.0878692,7.1549387,7.2277298,7.3069463,7.3902307,7.4712458,7.5400519,7.5954113,7.6411147,7.684998,7.731163,7.7801795,7.8285465,7.8742461,7.9197669,7.9686465,8.0193939,8.0671043,8.1028605,8.1230326,8.1370993,8.1501513
KHM.2.12_2,76,Batdâmbâng,SampovLun,6.7426033,6.7851448,6.8213801,6.840488,6.8160415,6.7835598,6.7573338,6.7445793,6.743258,6.7506824,6.7612486,6.7793951,6.8163223,6.8777633,6.961432,7.0614648,7.1572113,7.2243924,7.2531071,7.2463832,7.224875,7.2204638,7.2571287,7.3211298,7.4013929,7.5030417,7.6201572,7.7460632,7.843677,7.9044566,7.9275417,7.9205656,7.9016795
KHM.2.13_2,77,Batdâmbâng,Sangkae,7.8198419,7.8713164,7.9194455,7.9538317,7.9531698,7.9476833,7.9490342,7.9627147,7.9924645,8.0387688,8.0970249,8.1630011,8.2344198,8.3101521,8.3851795,8.4467068,8.4747429,8.4510489,8.3675032,8.2420778,8.1400852,8.0829773,8.0711365,8.0959024,8.1494293,8.2274876,8.3217554,8.416048,8.4751873,8.5013666,8.5288944,8.5811996,8.6563406
KHM.2.14_2,78,Batdâmbâng,ThmaKoul,6.9666185,7.0333161,7.0977912,7.152545,7.1796498,7.2069149,7.2356305,7.2690058,7.3126512,7.3672962,7.4310718,7.5013638,7.5744548,7.6457834,7.7041821,7.7306595,7.7122717,7.6436138,7.5403986,7.4626303,7.4296403,7.4394989,7.4757571,7.5276999,7.5978532,7.6925011,7.812633,7.9589567,8.1090536,8.2352695,8.3364429,8.4300594,8.5194597
KHM.2.15_2,79,Batdâmbâng,TonléSap,6.8680887,6.913794,6.9552636,6.9810967,6.971972,6.9617066,6.9641137,6.9816313,7.0170021,7.0680389,7.1254506,7.1833396,7.2403483,7.3006945,7.3673759,7.4441113,7.5268035,7.6070166,7.6751742,7.7306499,7.7761822,7.8127365,7.8451176,7.8803844,7.9231839,7.9762206,8.0364437,8.0952721,8.1434679,8.1747036,8.1901026,8.2005415,8.2116098
KHM.2.1_2,80,Batdâmbâng,AekPhnum,6.8243909,6.8774166,6.9263887,6.9591146,6.9505191,6.9334598,6.9237108,6.927731,6.9484615,6.9861283,7.0371408,7.0975342,7.1650033,7.2393508,7.3194637,7.4017777,7.4803362,7.5560722,7.6327953,7.7120123,7.7975521,7.8882246,7.9702206,8.0372505,8.0926046,8.143096,8.1932135,8.2474632,8.3007221,8.3541937,8.4069309,8.4624834,8.5251474
KHM.2.2_2,81,Batdâmbâng,Banan,6.5154853,6.5573392,6.5952311,6.620966,6.6167488,6.6136837,6.6244006,6.6496749,6.6898012,6.7500644,6.8302512,6.925179,7.0301118,7.1520452,7.3002028,7.4745584,7.6542726,7.8218622,7.9575825,8.0607958,8.1325283,8.18361,8.2195959,8.241704,8.2466974,8.233263,8.208663,8.1834793,8.1814346,8.2071342,8.2567301,8.3283234,8.410059
KHM.2.3_2,82,Batdâmbâng,Battambang,8.064517,8.1164408,8.1649771,8.1995516,8.1983929,8.1923351,8.1934538,8.2072659,8.2371874,8.2829924,8.3389463,8.4006042,8.4667501,8.5393105,8.6191635,8.7024288,8.7801218,8.8461723,8.8978033,8.9371433,8.97087,9.003026,9.0381908,9.079052,9.1258135,9.1764278,9.2276163,9.2754583,9.318017,9.3548613,9.3800983,9.3998518,9.4181356
KHM.2.4_2,83,Batdâmbâng,Bavel,6.3387628,6.3841109,6.4257145,6.4531107,6.4452534,6.4432583,6.4691839,6.527492,6.6181269,6.7289615,6.8362246,6.9348526,7.0220051,7.0984659,7.1669989,7.2268786,7.2752738,7.3132668,7.3378854,7.3523221,7.3662491,7.3883281,7.4250126,7.4807644,7.558568,7.6492662,7.7446938,7.8356824,7.9079762,7.9583025,7.9960628,8.034462,8.0679007
KHM.2.5_2,84,Batdâmbâng,Kamrieng,6.7776575,6.8338485,6.8865371,6.9252214,6.9259357,6.9174614,6.9109321,6.908896,6.9112992,6.9112077,6.9006391,6.881135,6.8735075,6.9013824,6.9723163,7.0846448,7.2176614,7.3409162,7.428782,7.4717894,7.4827223,7.4778967,7.4612746,7.4455729,7.4487243,7.4954076,7.5806384,7.680409,7.7878151,7.9028563,8.0062294,8.0854025,8.1501398
KHM.2.6_2,85,Batdâmbâng,KoasKrala,6.7386198,6.8034754,6.8618751,6.9013963,6.8983135,6.8869209,6.8803749,6.8832083,6.898303,6.9272642,6.9683366,7.017282,7.0715919,7.1324778,7.2010126,7.2746539,7.3457928,7.4085574,7.4590592,7.4976168,7.5278773,7.5544839,7.5868154,7.6287689,7.6807146,7.7385626,7.7959795,7.8442321,7.876626,7.8874702,7.886241,7.8808045,7.8755956
KHM.2.7_2,86,Batdâmbâng,MoungRuessei,6.7108188,6.7656736,6.8179274,6.8580918,6.8674774,6.8726974,6.8802428,6.892312,6.9114566,6.9399538,6.976583,7.0182981,7.0705943,7.1366744,7.2154927,7.2988138,7.3745527,7.4504876,7.5209179,7.5852017,7.6482124,7.7108879,7.766355,7.8053203,7.8243585,7.8190207,7.7886672,7.7464256,7.730185,7.7424226,7.7782784,7.8405495,7.9156699
KHM.2.8_2,87,Batdâmbâng,PhnumProek,6.8266873,6.8859339,6.9428859,6.9850502,6.990099,6.9899073,6.9927659,6.9962025,6.9977837,6.9971905,6.9953847,7.0015182,7.026988,7.079164,7.1567135,7.2549028,7.3657608,7.4721217,7.556726,7.6142068,7.6485691,7.6643071,7.6651015,7.6478915,7.6203799,7.5932765,7.5852985,7.6004138,7.6487236,7.7342091,7.8504567,7.9921556,8.1505356
KHM.2.9_2,88,Batdâmbâng,RotonakMondol,6.7625213,6.8147135,6.8574128,6.8748293,6.8420162,6.7932434,6.7444472,6.7112417,6.7063251,6.7288737,6.7674298,6.8124008,6.860497,6.9173207,6.99017,7.0752516,7.16324,7.2479801,7.3249092,7.3933706,7.4523253,7.5047989,7.5554905,7.6119175,7.678535,7.7520881,7.8238654,7.8810868,7.9205656,7.9418273,7.9499745,7.955893,7.9701018
KHM.20.1_2,89,Rôtânôkiri,AndoungMeas,6.768425,6.818428,6.8641553,6.8935251,6.8833241,6.8662238,6.8585324,6.8668785,6.8941536,6.9390378,6.9943476,7.0540166,7.1152525,7.1787496,7.2449956,7.3106165,7.3699284,7.4218755,7.4640331,7.4965243,7.5224552,7.5433464,7.5674043,7.5985279,7.6401935,7.6893091,7.7405238,7.7924042,7.8427701,7.8848109,7.9159751,7.9462957,7.9799356
KHM.20.2_2,90,Rôtânôkiri,BanLung,6.7417541,6.8014908,6.8617845,6.9149437,6.9374266,6.9578052,6.9834013,7.0181031,7.0658612,7.1243925,7.1853876,7.243361,7.2987761,7.3513179,7.4099731,7.4800687,7.5603704,7.6471553,7.733285,7.8013964,7.8417158,7.8586197,7.8758512,7.9094319,7.9692564,8.0551634,8.1598768,8.263938,8.3245974,8.3143387,8.2236757,8.0696135,7.8968954
KHM.20.3_2,91,Rôtânôkiri,BarKaev,6.5912681,6.6287889,6.662375,6.6817117,6.6701446,6.6634493,6.6776643,6.7115335,6.7628994,6.8240933,6.8877878,6.951498,7.0138397,7.0742369,7.1302438,7.1750002,7.2021346,7.2081442,7.2027564,7.1969514,7.19698,7.206634,7.2316837,7.2709455,7.3215432,7.3793812,7.4414682,7.5053511,7.5633059,7.6112857,7.6503782,7.6872034,7.7272797
KHM.20.4_2,92,Rôtânôkiri,KounMom,6.5781255,6.6272349,6.6717882,6.6993299,6.685679,6.6636128,6.6510859,6.6567235,6.685463,6.738287,6.8059287,6.8740935,6.9338536,6.984993,7.031383,7.0781784,7.1249814,7.1648111,7.1918883,7.2076764,7.2228127,7.2443666,7.2767787,7.3187666,7.3685699,7.4238591,7.4796224,7.5331726,7.5853434,7.6329794,7.6739678,7.7147794,7.7501936
KHM.20.5_2,93,Rôtânôkiri,Lumphat,6.6555257,6.7075071,6.7550912,6.7855492,6.7754755,6.7578678,6.749577,6.7569304,6.7825179,6.8247857,6.8767767,6.9335427,6.9947715,7.0626068,7.1369915,7.2133517,7.2829075,7.3392839,7.3791332,7.4053631,7.4257784,7.4425631,7.46244,7.4874587,7.5172276,7.5516658,7.5899558,7.6275463,7.658813,7.6766438,7.6807084,7.6797342,7.6807275
KHM.20.6_2,94,Rôtânôkiri,OuChum,6.6319571,6.6843185,6.7334933,6.7693934,6.7684083,6.7587705,6.7549038,6.7617493,6.7832642,6.8173399,6.856535,6.8969483,6.9384961,6.9881725,7.0509071,7.1214614,7.1876659,7.2382216,7.267179,7.278007,7.2857528,7.3032274,7.3453794,7.4091516,7.4777942,7.5405498,7.5910025,7.6257787,7.6418843,7.6378493,7.6198745,7.597043,7.5741177
KHM.20.7_2,95,Rôtânôkiri,OuYaDav,6.6664081,6.6795664,6.6893144,6.6912374,6.6626444,6.6340466,6.6196971,6.6237435,6.6471605,6.6879711,6.7402921,6.7994905,6.8647103,6.9392495,7.0250864,7.1193204,7.2125912,7.2912593,7.3502512,7.3926339,7.427268,7.4629183,7.509563,7.5696373,7.6362448,7.7051544,7.7729869,7.8354402,7.8844943,7.9126587,7.9211297,7.9206195,7.9184418
KHM.20.8_2,96,Rôtânôkiri,TaVeaeng,6.8302007,6.849894,6.8611789,6.8485785,6.791769,6.7394538,6.7096334,6.7060404,6.7276011,6.7698145,6.8240752,6.8852053,6.9523625,7.0289521,7.1182852,7.2199664,7.3277473,7.4311757,7.5087056,7.5581608,7.5897794,7.6128511,7.6385274,7.6719947,7.7140918,7.7626977,7.8141346,7.8640938,7.906817,7.9349914,7.9470472,7.9514437,7.9545193
KHM.20.9_2,97,Rôtânôkiri,VeunSai,6.6252365,6.6759791,6.7222281,6.7513938,6.740613,6.7239885,6.7169743,6.7258997,6.7537055,6.7991099,6.8550854,6.9158406,6.9788074,7.0446982,7.113831,7.1828895,7.2460837,7.296072,7.327373,7.3406262,7.3454304,7.3486967,7.3612037,7.3866615,7.423852,7.4693308,7.5183611,7.5663495,7.6096087,7.6460104,7.6772275,7.710917,7.7456136
KHM.21.10_2,98,Siemréab,SreiSnam,6.4926047,6.5486341,6.6001806,6.6339808,6.6238065,6.6074939,6.603756,6.6197467,6.6624312,6.7302847,6.8095798,6.8912244,6.9715934,7.0519319,7.131988,7.206861,7.2662706,7.3115315,7.3425875,7.3625059,7.3791814,7.4008341,7.4358568,7.4885483,7.559804,7.6486759,7.7409749,7.8276243,7.8993597,7.9483151,7.9825153,8.01056,8.0378323
KHM.21.11_2,99,Siemréab,SvayLeu,6.8208652,6.8732867,6.9206052,6.9491949,6.9334731,6.910728,6.8951268,6.8914785,6.9023995,6.9287291,6.9707184,7.0251012,7.0893636,7.1627598,7.2438545,7.3280244,7.4072404,7.4753141,7.5287666,7.5677986,7.5982027,7.6279187,7.6630616,7.7026801,7.742538,7.7814555,7.8186488,7.8588619,7.9021683,7.9373374,7.9548388,7.9565582,7.9531603
KHM.21.12_2,100,Siemréab,TonléSap,6.8720884,6.9300876,6.9830403,7.0179472,7.009923,6.9936404,6.9858174,6.9953976,7.0270972,7.0804796,7.1484747,7.2251482,7.3057981,7.3872819,7.4664674,7.5447812,7.6177392,7.6806159,7.7307205,7.7681494,7.7965937,7.8168025,7.8283811,7.836638,7.8480959,7.8677745,7.8983092,7.9391356,7.9857345,8.0289021,8.0649595,8.0990362,8.1320801
KHM.21.13_2,101,Siemréab,Varin,6.8663187,6.9182539,6.9658942,6.9967337,6.9860578,6.9687104,6.9603081,6.9687815,6.9971342,7.0427127,7.0956059,7.153213,7.2145638,7.2808986,7.3522677,7.4260211,7.4937944,7.5495777,7.5886149,7.6107211,7.6188726,7.6172514,7.6141291,7.6180172,7.632648,7.6580524,7.6918802,7.726274,7.7506161,7.7512856,7.7372365,7.7262878,7.7171431
KHM.21.1_2,102,Siemréab,AngkorChum,6.6174974,6.6687198,6.7171211,6.7533741,6.7582798,6.7591467,6.7634983,6.7764454,6.8005519,6.8376613,6.8891978,6.9498734,7.0189614,7.0969558,7.180491,7.2614608,7.3269925,7.3758726,7.4123883,7.4443951,7.4853139,7.5462799,7.6180892,7.687458,7.7461586,7.7888117,7.8113699,7.8134913,7.8121128,7.8159595,7.831121,7.8607669,7.8975782
KHM.21.2_2,103,Siemréab,AngkorThum,6.376215,6.4222269,6.4650221,6.4968009,6.5025606,6.5131416,6.5387058,6.5841203,6.6480246,6.7162838,6.7841797,6.8485842,6.9131474,6.9797211,7.0497713,7.1228757,7.1914296,7.2503858,7.2969718,7.335669,7.3787026,7.4358759,7.5080004,7.5913177,7.6759357,7.7565842,7.8316016,7.8966398,7.9491844,7.9881878,8.0212183,8.0583801,8.0969296
KHM.21.3_2,104,Siemréab,BanteaySrei,6.7728291,6.8008046,6.8258638,6.8397369,6.8280711,6.8172336,6.8126249,6.8149438,6.8271165,6.8489909,6.8792791,6.9205604,6.9727707,7.0355477,7.1088028,7.1892729,7.2693601,7.3408451,7.3971009,7.4409685,7.4836707,7.5324974,7.5891767,7.6502337,7.7130265,7.7752066,7.8387775,7.900218,7.9578171,8.0070601,8.049161,8.0878153,8.122673
KHM.21.4_2,105,Siemréab,ChiKraeng,6.6751461,6.7456083,6.8106365,6.8580089,6.8657913,6.8619866,6.8601303,6.8651094,6.8843923,6.914701,6.948287,6.9802437,7.0139894,7.0611849,7.1199722,7.1783223,7.2167311,7.2442708,7.266808,7.2899714,7.3229299,7.3720407,7.4381113,7.5156016,7.6029196,7.6967688,7.791678,7.8784838,7.9426198,7.9698296,7.9596424,7.9274607,7.8883476
KHM.21.5_2,106,Siemréab,Kralanh,6.4483347,6.4988632,6.5458961,6.5787001,6.5757599,6.5659533,6.5606184,6.5657163,6.5874987,6.6271095,6.6845951,6.7536721,6.8304424,6.9157519,7.0094757,7.1074662,7.1957293,7.2627349,7.3099961,7.3464627,7.3860183,7.4390311,7.4970217,7.5565934,7.6185822,7.6836309,7.7511454,7.8162398,7.8799596,7.9388647,7.9941826,8.0484924,8.0971031
KHM.21.6_2,107,Siemréab,PrasatBakong,6.7014327,6.7782779,6.8502164,6.8995399,6.9059629,6.9035487,6.9070988,6.9242187,6.9598751,7.0141449,7.0801992,7.1447129,7.2048869,7.266716,7.3340421,7.4091525,7.4950061,7.5933928,7.705296,7.8333802,7.974731,8.1173391,8.2372198,8.33284,8.4093399,8.4688606,8.5212393,8.5677576,8.6067295,8.6336031,8.6453018,8.6488705,8.6496124
KHM.21.7_2,108,Siemréab,Puok,7.0694127,7.1261058,7.1801286,7.2215719,7.2292871,7.2324924,7.2390633,7.2581797,7.2946215,7.3464146,7.4029508,7.447989,7.4758706,7.4941349,7.5110512,7.5401006,7.5852885,7.6367745,7.687695,7.7380567,7.7946634,7.8635497,7.9454141,8.0354013,8.1289606,8.2142639,8.2904959,8.3560953,8.4118958,8.4515829,8.4734201,8.4860115,8.4979286
KHM.21.8_2,109,Siemréab,SiemReap,7.4244361,7.4982505,7.5459509,7.5506492,7.5006065,7.4595923,7.4568501,7.4982047,7.5652137,7.6531234,7.7632108,7.902698,8.0769291,8.2767992,8.4575319,8.6037273,8.7122946,8.7870913,8.8342972,8.8626099,8.8850079,8.9077435,8.935153,8.9686899,9.0073175,9.0488272,9.089323,9.1252756,9.1568985,9.188982,9.2229118,9.2589149,9.2973976
KHM.21.9_2,110,Siemréab,SoutrNikom,6.6343532,6.6798868,6.72228,6.752408,6.7516832,6.7459283,6.7445331,6.754312,6.7779961,6.8130536,6.8574438,6.9083061,6.9612703,7.0181537,7.0807767,7.1482549,7.2191796,7.2861328,7.3467283,7.4051394,7.470304,7.5485692,7.6337585,7.7246723,7.8234215,7.9277081,8.0380001,8.1511431,8.2533321,8.3477631,8.4431801,8.5487556,8.6568823
KHM.22.1_2,111,StœngTrêng,Sesan,6.814209,6.8648777,6.9111481,6.940743,6.9304314,6.91291,6.9046006,6.9125557,6.9396243,6.9844918,7.0402632,7.1015544,7.1664906,7.2366056,7.3120327,7.3885436,7.4576654,7.5118766,7.5471177,7.5662894,7.5793719,7.5923219,7.612854,7.6436057,7.6845813,7.7325921,7.7827787,7.82898,7.8647714,7.8831964,7.8838038,7.8757806,7.8677731
KHM.22.2_2,112,StœngTrêng,SiemBouk,6.6640129,6.7098031,6.7519407,6.7772489,6.7615771,6.7373605,6.722301,6.7258596,6.752068,6.799552,6.8602901,6.9263611,6.9951816,7.0686917,7.147603,7.2279801,7.3007655,7.3562679,7.3902717,7.40731,7.4169569,7.4248557,7.4386601,7.4614615,7.4952674,7.5363088,7.5798802,7.6223898,7.6583238,7.6829925,7.6951289,7.7004519,7.7051435
KHM.22.3_2,113,StœngTrêng,SiemPang,6.8265624,6.8237472,6.8179517,6.810585,6.7803168,6.7562962,6.7487192,6.759871,6.789968,6.8372607,6.8948994,6.9575839,7.0231872,7.0925837,7.165597,7.2384162,7.3040915,7.3556881,7.3903747,7.4085517,7.4162169,7.4207168,7.4350014,7.467628,7.5283527,7.6184425,7.7270131,7.8252831,7.9006357,7.9470229,7.9673314,7.9749527,7.9804163
KHM.22.4_2,114,StœngTrêng,StuengTraeng,6.7716737,6.842063,6.9102798,6.9652953,6.9826846,6.9942222,7.0103045,7.0374179,7.080163,7.1390901,7.2065797,7.277369,7.3486381,7.4198518,7.4878726,7.5459952,7.5856023,7.6030536,7.6077604,7.6066132,7.6095138,7.6245666,7.6611953,7.7123046,7.7706265,7.8299842,7.8840685,7.9334278,7.969645,7.9874291,7.9891682,7.9872713,7.9903688
KHM.22.5_2,115,StœngTrêng,ThalaBarivat,6.5281072,6.6187201,6.7060003,6.7732582,6.7928057,6.7918563,6.7875471,6.7836103,6.7891488,6.8078766,6.8347783,6.8673043,6.9087148,6.9601984,7.0206971,7.0868816,7.1495185,7.203186,7.2428999,7.2675939,7.2815866,7.2908516,7.3095918,7.3421321,7.3907986,7.454987,7.5271358,7.5911779,7.6383882,7.6615181,7.662642,7.6539755,7.6455851
KHM.23.1_2,116,SvayRieng,Bavet,6.8753424,6.919302,6.9635744,6.9968944,6.9933658,6.9807687,6.9728646,6.9710917,6.9804063,7.0074987,7.0534029,7.1178603,7.2029767,7.3031788,7.4073896,7.5081544,7.5971289,7.6710792,7.728888,7.7696333,7.7966232,7.8095722,7.8168139,7.8227315,7.8288484,7.8392491,7.860229,7.8909092,7.9286675,7.9727921,8.0256701,8.0906801,8.1567888
KHM.23.2_2,117,SvayRieng,Chantrea,6.7283382,6.7871194,6.8426595,6.8833137,6.8844633,6.8831863,6.89466,6.920958,6.9635048,7.0216136,7.0816259,7.1331916,7.1734595,7.2075658,7.2315159,7.2382503,7.2210212,7.188869,7.1552329,7.1247869,7.0986958,7.0822701,7.0907645,7.1306415,7.2065101,7.3200488,7.4494348,7.5778208,7.6897616,7.7830524,7.8663249,7.9492345,8.030324
KHM.23.3_2,118,SvayRieng,KampongRou,6.5321393,6.5893579,6.6461406,6.6938586,6.7077541,6.7222786,6.7479525,6.7896709,6.8492365,6.9250627,7.0068192,7.0873756,7.1618814,7.2289572,7.2791648,7.3148317,7.340066,7.3516297,7.3423095,7.3118477,7.2619171,7.201808,7.1563168,7.1335592,7.1403756,7.1940656,7.2953935,7.4237485,7.5514727,7.6707091,7.7859263,7.9036264,8.0161009
KHM.23.4_2,119,SvayRieng,RomeasHaek,6.4129558,6.4755678,6.535882,6.5837479,6.5966082,6.6066008,6.6277037,6.6679554,6.7305059,6.8116951,6.8970819,6.9744287,7.0408597,7.0992398,7.1577559,7.2150612,7.2638397,7.3013282,7.3149734,7.297399,7.2501707,7.1850891,7.1313419,7.1041088,7.1212921,7.1925707,7.30651,7.4475918,7.5891843,7.7180042,7.8327193,7.9369383,8.0328197
KHM.23.5_2,120,SvayRieng,Rumduol,6.4150972,6.4988198,6.5711474,6.6126971,6.5957646,6.5565538,6.5206528,6.4954071,6.4911919,6.5101781,6.5459871,6.5999217,6.6689925,6.7538586,6.8534226,6.9596548,7.0602231,7.1340117,7.1849427,7.224308,7.2690668,7.3307986,7.4093823,7.4966798,7.5872045,7.6751103,7.7601466,7.8452926,7.921102,7.9759402,8.0053949,8.0089598,7.9957561
